index,Latitude,Longitude,Time Range,crime count,Occurrence of Crime
4075090,33.988,-118.344,01:00 AM - 01:30 AM,1,Yes
4116812,33.9883,-118.2936,05:30 PM - 06:00 PM,1,Yes
4134543,33.9885,-118.4751,12:00 AM - 12:30 AM,1,Yes
4137581,33.9885,-118.4452,03:00 PM - 03:30 PM,1,Yes
4139637,33.9885,-118.4237,09:00 AM - 09:30 AM,1,Yes
4174039,33.9886,-118.4416,08:00 AM - 08:30 AM,1,Yes
4220325,33.9891,-118.3264,03:30 AM - 04:00 AM,1,Yes
4224154,33.9891,-118.2958,02:30 PM - 03:00 PM,1,Yes
4263088,33.9892,-118.2783,12:00 AM - 12:30 AM,1,Yes
4295966,33.9897,-118.2958,12:30 PM - 01:00 PM,1,Yes
4314073,33.9904,-118.4759,06:30 PM - 07:00 PM,1,Yes
4353773,33.9906,-118.4391,11:00 AM - 11:30 AM,1,Yes
4400732,33.9909,-118.316,02:00 PM - 02:30 PM,1,Yes
4447644,33.9911,-118.2499,05:00 PM - 05:30 PM,1,Yes
4459712,33.9912,-118.4527,11:30 AM - 12:00 PM,1,Yes
4514144,33.9915,-118.28,02:30 PM - 03:00 PM,1,Yes
4515570,33.9915,-118.2739,10:30 PM - 11:00 PM,1,Yes
4548697,33.9923,-118.287,06:30 PM - 07:00 PM,1,Yes
4548705,33.9923,-118.287,10:30 PM - 11:00 PM,1,Yes
4570570,33.9926,-118.4229,04:00 AM - 04:30 AM,1,Yes
4615398,33.9932,-118.3258,10:30 PM - 11:00 PM,1,Yes
4637184,33.9933,-118.4765,11:30 AM - 12:00 PM,1,Yes
4653540,33.9933,-118.3046,11:30 AM - 12:00 PM,1,Yes
4653554,33.9933,-118.3046,06:30 PM - 07:00 PM,1,Yes
4673576,33.9939,-118.4677,06:30 PM - 07:00 PM,1,Yes
4675071,33.9939,-118.4533,02:00 PM - 02:30 PM,1,Yes
4688508,33.9939,-118.3101,11:30 AM - 12:00 PM,1,Yes
4714826,33.9943,-118.417,10:30 AM - 11:00 AM,1,Yes
4747183,33.9948,-118.4511,09:00 PM - 09:30 PM,1,Yes
4787123,33.9949,-118.4089,04:00 PM - 04:30 PM,1,Yes
4816496,33.9953,-118.4802,03:00 PM - 03:30 PM,1,Yes
4852820,33.9958,-118.47200000000001,11:30 AM - 12:00 PM,1,Yes
4888372,33.9961,-118.4777,09:30 PM - 10:00 PM,1,Yes
4929414,33.9962,-118.4275,03:30 AM - 04:00 AM,1,Yes
4963290,33.9967,-118.4473,09:30 PM - 10:00 PM,1,Yes
5020374,33.9983,-118.2608,11:00 AM - 11:30 AM,1,Yes
5050314,33.9987,-118.2938,11:30 AM - 12:00 PM,1,Yes
5050831,33.9987,-118.2915,11:30 AM - 12:00 PM,1,Yes
5091627,33.9988,-118.2652,11:30 AM - 12:00 PM,1,Yes
5124275,33.9995,-118.2817,03:00 AM - 03:30 AM,1,Yes
5155234,34.0001,-118.3113,07:30 PM - 08:00 PM,1,Yes
5167538,34.0001,-118.2389,02:30 PM - 03:00 PM,1,Yes
5178262,34.0007,-118.4503,06:30 PM - 07:00 PM,1,Yes
5199301,34.0007,-118.2653,10:00 AM - 10:30 AM,1,Yes
5213734,34.001,-118.4532,12:00 PM - 12:30 PM,1,Yes
5258864,34.0024,-118.3555,05:00 PM - 05:30 PM,1,Yes
5300292,34.0028,-118.3024,04:00 AM - 04:30 AM,1,Yes
5320777,34.0029,-118.4599,12:30 AM - 01:00 AM,1,Yes
5375466,34.0046,-118.2827,02:30 PM - 03:00 PM,1,Yes
5410066,34.0073,-118.2894,06:30 PM - 07:00 PM,1,Yes
5446873,34.0074,-118.285,09:30 PM - 10:00 PM,1,Yes
5447854,34.0074,-118.2795,06:30 PM - 07:00 PM,1,Yes
5484126,34.0075,-118.2775,12:30 PM - 01:00 PM,1,Yes
5484141,34.0075,-118.2775,08:00 PM - 08:30 PM,1,Yes
5512514,34.0084,-118.3324,12:30 PM - 01:00 PM,1,Yes
5524515,34.0084,-118.2521,08:30 PM - 09:00 PM,1,Yes
5554672,34.0087,-118.2846,12:00 PM - 12:30 PM,1,Yes
5586394,34.0099,-118.3089,10:30 AM - 11:00 AM,1,Yes
5586396,34.0099,-118.3089,11:30 AM - 12:00 PM,1,Yes
5586413,34.0099,-118.3089,08:00 PM - 08:30 PM,1,Yes
5620478,34.01,-118.3296,03:00 PM - 03:30 PM,1,Yes
5666122,34.0102,-118.2653,06:30 PM - 07:00 PM,1,Yes
5695121,34.0109,-118.3034,06:30 PM - 07:00 PM,1,Yes
5696329,34.0109,-118.2959,11:30 AM - 12:00 PM,1,Yes
5697167,34.0109,-118.2915,07:30 AM - 08:00 AM,1,Yes
5735339,34.0111,-118.2783,11:30 AM - 12:00 PM,1,Yes
5762618,34.0132,-118.3457,09:00 PM - 09:30 PM,1,Yes
5798759,34.0137,-118.3435,08:00 PM - 08:30 PM,1,Yes
5843327,34.0141,-118.277,02:30 AM - 03:00 AM,1,Yes
5870719,34.0142,-118.3423,09:30 PM - 10:00 PM,1,Yes
5912133,34.0145,-118.2937,01:30 AM - 02:00 AM,1,Yes
5912140,34.0145,-118.2937,05:00 AM - 05:30 AM,1,Yes
5943139,34.0146,-118.3349,06:00 PM - 06:30 PM,1,Yes
5949016,34.0146,-118.2872,07:00 PM - 07:30 PM,1,Yes
5977340,34.0149,-118.3524,10:30 AM - 11:00 AM,1,Yes
6021165,34.0153,-118.2863,09:00 PM - 09:30 PM,1,Yes
6025844,34.0153,-118.2604,10:30 AM - 11:00 AM,1,Yes
6049806,34.016,-118.346,06:30 AM - 07:00 AM,1,Yes
6094650,34.0163,-118.2771,09:30 AM - 10:00 AM,1,Yes
6125022,34.0164,-118.3089,02:30 PM - 03:00 PM,1,Yes
6169876,34.0166,-118.258,10:30 PM - 11:00 PM,1,Yes
6184686,34.0168,-118.4422,01:30 AM - 02:00 AM,1,Yes
6230958,34.0174,-118.3281,01:30 PM - 02:00 PM,1,Yes
6274666,34.0183,-118.2757,12:30 PM - 01:00 PM,1,Yes
6304553,34.0184,-118.3089,10:00 AM - 10:30 AM,1,Yes
6336694,34.0188,-118.3504,06:30 AM - 07:00 AM,1,Yes
6353971,34.0188,-118.2159,08:30 PM - 09:00 PM,1,Yes
6367302,34.0192,-118.4059,12:00 PM - 12:30 PM,1,Yes
6407675,34.0199,-118.3608,12:00 PM - 12:30 PM,1,Yes
6437984,34.02,-118.4207,09:00 AM - 09:30 AM,1,Yes
6450573,34.02,-118.2944,05:30 AM - 06:00 AM,1,Yes
6488156,34.0203,-118.2852,08:30 PM - 09:00 PM,1,Yes
6534126,34.0205,-118.2024,10:30 PM - 11:00 PM,1,Yes
6567400,34.0206,-118.2428,09:30 PM - 10:00 PM,1,Yes
6584901,34.0208,-118.3805,06:30 AM - 07:00 AM,1,Yes
6629653,34.0219,-118.2974,10:30 AM - 11:00 AM,1,Yes
6662479,34.0222,-118.3227,08:30 PM - 09:00 PM,1,Yes
6703355,34.0223,-118.2865,01:30 PM - 02:00 PM,1,Yes
6706234,34.0223,-118.2719,07:30 PM - 08:00 PM,1,Yes
6740224,34.0225,-118.2812,12:30 AM - 01:00 AM,2,Yes
6770972,34.0228,-118.3119,05:30 AM - 06:00 AM,1,Yes
6797798,34.0229,-118.4102,12:00 AM - 12:30 AM,1,Yes
6809207,34.0229,-118.2974,05:30 PM - 06:00 PM,1,Yes
6809215,34.0229,-118.2974,09:30 PM - 10:00 PM,1,Yes
6839385,34.023,-118.351,07:30 PM - 08:00 PM,1,Yes
6846851,34.023,-118.2869,04:00 PM - 04:30 PM,1,Yes
6890848,34.0232,-118.2409,06:30 PM - 07:00 PM,1,Yes
6926580,34.0233,-118.2424,01:00 AM - 01:30 AM,1,Yes
6926585,34.0233,-118.2424,03:30 AM - 04:00 AM,1,Yes
6926616,34.0233,-118.2424,07:00 PM - 07:30 PM,1,Yes
6926621,34.0233,-118.2424,09:30 PM - 10:00 PM,1,Yes
6928040,34.0233,-118.2222,02:30 AM - 03:00 AM,1,Yes
6964159,34.0234,-118.2177,02:00 PM - 02:30 PM,1,Yes
6982813,34.0246,-118.352,11:30 AM - 12:00 PM,1,Yes
6984185,34.0246,-118.3384,04:00 PM - 04:30 PM,1,Yes
7034878,34.0249,-118.2371,06:00 AM - 06:30 AM,1,Yes
7063204,34.0252,-118.2826,10:00 PM - 10:30 PM,1,Yes
7101610,34.0254,-118.2698,02:00 AM - 02:30 AM,1,Yes
7131254,34.0255,-118.3042,07:00 PM - 07:30 PM,1,Yes
7131979,34.0255,-118.3002,05:30 AM - 06:00 AM,1,Yes
7179088,34.0256,-118.2299,01:00 PM - 01:30 PM,1,Yes
7192342,34.0265,-118.4184,01:00 PM - 01:30 PM,1,Yes
7208823,34.0265,-118.2723,05:00 AM - 05:30 AM,1,Yes
7208825,34.0265,-118.2723,06:00 AM - 06:30 AM,1,Yes
7213686,34.0265,-118.243,04:00 PM - 04:30 PM,1,Yes
7245669,34.0266,-118.2676,04:00 AM - 04:30 AM,1,Yes
7265800,34.0267,-118.3986,11:30 AM - 12:00 PM,1,Yes
7313138,34.0268,-118.2896,04:00 PM - 04:30 PM,1,Yes
7350998,34.027,-118.2794,05:00 AM - 05:30 AM,1,Yes
7380732,34.0276,-118.3224,08:00 PM - 08:30 PM,1,Yes
7431914,34.0286,-118.1996,07:30 PM - 08:00 PM,1,Yes
7444778,34.0291,-118.4036,12:30 PM - 01:00 PM,1,Yes
7455163,34.0291,-118.3002,11:30 AM - 12:00 PM,1,Yes
7455322,34.0291,-118.2991,08:30 PM - 09:00 PM,1,Yes
7492585,34.0292,-118.2915,04:30 PM - 05:00 PM,1,Yes
7525687,34.03,-118.3067,12:00 AM - 12:30 AM,1,Yes
7534051,34.03,-118.2594,10:30 PM - 11:00 PM,1,Yes
7551621,34.0308,-118.4163,06:30 PM - 07:00 PM,1,Yes
7598817,34.0309,-118.3002,10:30 PM - 11:00 PM,1,Yes
7601903,34.0309,-118.2821,02:30 PM - 03:00 PM,1,Yes
7625831,34.0311,-118.3851,05:00 PM - 05:30 PM,1,Yes
7678200,34.0312,-118.2564,10:30 PM - 11:00 PM,1,Yes
7678508,34.0312,-118.2551,12:00 PM - 12:30 PM,1,Yes
7718852,34.0319,-118.2078,09:00 PM - 09:30 PM,1,Yes
7752229,34.032,-118.2442,01:00 AM - 01:30 AM,1,Yes
7782334,34.0321,-118.2771,01:30 PM - 02:00 PM,1,Yes
7806960,34.0325,-118.3699,12:30 PM - 01:00 PM,1,Yes
7807244,34.0325,-118.367,01:30 PM - 02:00 PM,1,Yes
7821411,34.0325,-118.2589,12:00 AM - 12:30 AM,1,Yes
7821413,34.0325,-118.2589,01:00 AM - 01:30 AM,1,Yes
7846716,34.0326,-118.3301,09:30 AM - 10:00 AM,1,Yes
7861162,34.0326,-118.2323,06:00 PM - 06:30 PM,1,Yes
7884300,34.0327,-118.3101,01:30 AM - 02:00 AM,1,Yes
7885847,34.0327,-118.3015,11:00 PM - 11:30 PM,1,Yes
7908881,34.0328,-118.4366,01:30 AM - 02:00 AM,1,Yes
7922328,34.0328,-118.2974,04:00 AM - 04:30 AM,1,Yes
7924245,34.0328,-118.2865,10:30 PM - 11:00 PM,1,Yes
7934684,34.0328,-118.1991,01:30 AM - 02:00 AM,1,Yes
7969527,34.0329,-118.2182,09:30 AM - 10:00 AM,1,Yes
8000474,34.0336,-118.2626,08:00 PM - 08:30 PM,1,Yes
8018153,34.0337,-118.4185,12:00 AM - 12:30 AM,1,Yes
8037928,34.0337,-118.2533,05:30 PM - 06:00 PM,1,Yes
8067120,34.0344,-118.2915,08:00 PM - 08:30 PM,1,Yes
8067873,34.0344,-118.2865,08:30 PM - 09:00 PM,1,Yes
8102421,34.0346,-118.2942,10:00 PM - 10:30 PM,1,Yes
8136606,34.0349,-118.3046,06:30 AM - 07:00 AM,1,Yes
8138084,34.0349,-118.2959,05:00 PM - 05:30 PM,1,Yes
8176145,34.0352,-118.28399999999999,12:30 PM - 01:00 PM,1,Yes
8214749,34.0353,-118.2699,09:00 PM - 09:30 PM,1,Yes
8240412,34.0355,-118.3445,09:30 PM - 10:00 PM,1,Yes
8267479,34.0356,-118.4419,07:00 PM - 07:30 PM,1,Yes
8328511,34.0358,-118.2189,08:30 AM - 09:00 AM,1,Yes
8357179,34.0363,-118.2762,07:30 AM - 08:00 AM,1,Yes
8384675,34.0367,-118.3368,08:00 AM - 08:30 AM,1,Yes
8416724,34.0374,-118.3742,05:30 AM - 06:00 AM,1,Yes
8464125,34.0376,-118.2795,06:00 PM - 06:30 PM,1,Yes
8472372,34.0376,-118.2166,05:30 AM - 06:00 AM,1,Yes
8505626,34.0377,-118.2482,06:00 PM - 06:30 PM,1,Yes
8518323,34.0379,-118.4453,09:30 PM - 10:00 PM,1,Yes
8565420,34.038000000000004,-118.3248,11:00 PM - 11:30 PM,1,Yes
8599603,34.0382,-118.3431,06:30 AM - 07:00 AM,1,Yes
8615178,34.0382,-118.2345,03:30 PM - 04:00 PM,1,Yes
8649110,34.0385,-118.2491,02:30 PM - 03:00 PM,1,Yes
8681223,34.0388,-118.2717,08:30 PM - 09:00 PM,1,Yes
8719891,34.0389,-118.255,02:00 PM - 02:30 PM,1,Yes
8733068,34.0391,-118.4506,10:30 PM - 11:00 PM,1,Yes
8759288,34.0391,-118.2241,07:30 PM - 08:00 PM,1,Yes
8790067,34.0395,-118.2657,04:30 PM - 05:00 PM,1,Yes
8824583,34.0396,-118.2726,02:00 AM - 02:30 AM,1,Yes
8824611,34.0396,-118.2726,04:00 PM - 04:30 PM,1,Yes
8826826,34.0396,-118.259,07:00 PM - 07:30 PM,1,Yes
8852391,34.0399,-118.3267,05:30 PM - 06:00 PM,1,Yes
8852821,34.0399,-118.3237,09:00 PM - 09:30 PM,1,Yes
8897586,34.0401,-118.2669,08:00 AM - 08:30 AM,1,Yes
8934809,34.0409,-118.2574,07:30 AM - 08:00 AM,1,Yes
8934835,34.0409,-118.2574,08:30 PM - 09:00 PM,1,Yes
8954888,34.041,-118.3802,12:30 PM - 01:00 PM,1,Yes
8993434,34.0415,-118.3544,03:30 PM - 04:00 PM,1,Yes
9006023,34.0415,-118.262,12:00 PM - 12:30 PM,1,Yes
9062106,34.042,-118.38600000000001,06:00 PM - 06:30 PM,1,Yes
9080093,34.042,-118.2485,11:00 AM - 11:30 AM,1,Yes
9116321,34.0421,-118.2469,06:30 AM - 07:00 AM,1,Yes
9142388,34.0423,-118.3028,09:00 PM - 09:30 PM,1,Yes
9150459,34.0423,-118.2561,02:30 PM - 03:00 PM,1,Yes
9150461,34.0423,-118.2561,03:30 PM - 04:00 PM,1,Yes
9152504,34.0423,-118.2453,03:00 AM - 03:30 AM,1,Yes
9174235,34.0427,-118.3423,11:30 AM - 12:00 PM,1,Yes
9199058,34.0428,-118.4582,03:00 PM - 03:30 PM,1,Yes
9246856,34.0429,-118.3329,02:30 PM - 03:00 PM,1,Yes
9260065,34.0429,-118.2462,03:30 PM - 04:00 PM,1,Yes
9292157,34.0431,-118.2692,11:00 AM - 11:30 AM,1,Yes
9292174,34.0431,-118.2692,07:30 PM - 08:00 PM,1,Yes
9331717,34.0435,-118.2471,04:00 AM - 04:30 AM,1,Yes
9332338,34.0435,-118.2427,09:00 AM - 09:30 AM,1,Yes
9332344,34.0435,-118.2427,12:00 PM - 12:30 PM,1,Yes
9332351,34.0435,-118.2427,03:30 PM - 04:00 PM,1,Yes
9333161,34.0435,-118.2366,09:00 PM - 09:30 PM,1,Yes
9356135,34.0436,-118.3155,04:30 PM - 05:00 PM,1,Yes
9402188,34.0437,-118.2547,01:00 PM - 01:30 PM,1,Yes
9402189,34.0437,-118.2547,01:30 PM - 02:00 PM,1,Yes
9403852,34.0437,-118.2455,10:30 PM - 11:00 PM,1,Yes
9442382,34.0438,-118.2098,05:30 PM - 06:00 PM,1,Yes
9442386,34.0438,-118.2098,07:30 PM - 08:00 PM,1,Yes
9478397,34.0442,-118.2063,12:30 AM - 01:00 AM,1,Yes
9498691,34.0444,-118.3274,07:00 PM - 07:30 PM,1,Yes
9529711,34.0445,-118.3768,07:00 PM - 07:30 PM,1,Yes
9582775,34.0446,-118.249,07:30 PM - 08:00 PM,1,Yes
9618926,34.0448,-118.2474,12:00 AM - 12:30 AM,1,Yes
9653891,34.0449,-118.2528,10:00 PM - 10:30 PM,1,Yes
9658664,34.0449,-118.1943,11:30 AM - 12:00 PM,1,Yes
9688979,34.0452,-118.2569,11:30 AM - 12:00 PM,1,Yes
9694163,34.0452,-118.1994,06:30 PM - 07:00 PM,1,Yes
9699236,34.0453,-118.5099,05:00 PM - 05:30 PM,1,Yes
9703078,34.0453,-118.4474,11:00 AM - 11:30 AM,1,Yes
9715286,34.0453,-118.3145,05:00 AM - 05:30 AM,1,Yes
9715353,34.0453,-118.31299999999999,03:00 PM - 03:30 PM,1,Yes
9726110,34.0453,-118.2499,12:00 PM - 12:30 PM,1,Yes
9727161,34.0453,-118.2443,08:30 PM - 09:00 PM,1,Yes
9750604,34.0454,-118.3225,03:30 PM - 04:00 PM,1,Yes
9750767,34.0454,-118.3213,03:00 AM - 03:30 AM,1,Yes
9750891,34.0454,-118.3201,06:00 PM - 06:30 PM,1,Yes
9773252,34.0455,-118.4619,12:30 PM - 01:00 PM,1,Yes
9788460,34.0455,-118.3041,02:30 AM - 03:00 AM,1,Yes
9799767,34.0455,-118.2381,04:00 PM - 04:30 PM,1,Yes
9831267,34.0457,-118.2665,09:00 PM - 09:30 PM,1,Yes
9866308,34.0459,-118.271,10:30 AM - 11:00 AM,1,Yes
9871905,34.0459,-118.2352,12:30 PM - 01:00 PM,1,Yes
9905400,34.046,-118.251,04:30 AM - 05:00 AM,1,Yes
9905430,34.046,-118.251,07:30 PM - 08:00 PM,1,Yes
9905860,34.046,-118.2493,11:00 PM - 11:30 PM,1,Yes
9942064,34.0461,-118.2475,06:30 AM - 07:00 AM,1,Yes
9942086,34.0461,-118.2475,05:30 PM - 06:00 PM,1,Yes
9943222,34.0461,-118.2395,09:30 PM - 10:00 PM,1,Yes
9954155,34.0462,-118.4496,12:30 PM - 01:00 PM,1,Yes
9979358,34.0462,-118.2371,06:00 PM - 06:30 PM,1,Yes
9980685,34.0462,-118.2153,12:00 AM - 12:30 AM,1,Yes
9980860,34.0462,-118.2114,05:00 PM - 05:30 PM,1,Yes
9980871,34.0462,-118.2114,10:30 PM - 11:00 PM,1,Yes
10011771,34.0466,-118.259,09:30 AM - 10:00 AM,1,Yes
10012402,34.0466,-118.2555,07:30 PM - 08:00 PM,1,Yes
10048958,34.0467,-118.25200000000001,02:30 PM - 03:00 PM,1,Yes
10088961,34.0468,-118.2031,05:30 PM - 06:00 PM,1,Yes
10121327,34.0471,-118.2491,09:00 AM - 09:30 AM,1,Yes
10133239,34.0472,-118.4519,07:30 PM - 08:00 PM,1,Yes
10147859,34.0472,-118.3025,09:00 PM - 09:30 PM,1,Yes
10192457,34.0473,-118.2531,06:30 PM - 07:00 PM,1,Yes
10194203,34.0473,-118.2425,10:00 PM - 10:30 PM,1,Yes
10228921,34.0474,-118.2496,02:30 PM - 03:00 PM,1,Yes
10246761,34.0475,-118.3899,04:30 AM - 05:00 AM,1,Yes
10288864,34.0477,-118.3253,12:00 AM - 12:30 AM,1,Yes
10302335,34.0477,-118.2394,02:30 PM - 03:00 PM,1,Yes
10311542,34.0478,-118.4648,12:00 PM - 12:30 PM,1,Yes
10345098,34.048,-118.5269,11:00 AM - 11:30 AM,1,Yes
10371812,34.048,-118.2542,08:00 PM - 08:30 PM,1,Yes
10376093,34.048,-118.20700000000001,10:00 PM - 10:30 PM,1,Yes
10410779,34.0481,-118.2305,10:00 PM - 10:30 PM,1,Yes
10431368,34.0486,-118.3383,12:00 AM - 12:30 AM,1,Yes
10431385,34.0486,-118.3383,08:30 AM - 09:00 AM,1,Yes
10478677,34.0487,-118.2588,01:30 PM - 02:00 PM,1,Yes
10482252,34.0487,-118.2362,03:00 PM - 03:30 PM,1,Yes
10517930,34.049,-118.2381,05:30 PM - 06:00 PM,1,Yes
10544300,34.0491,-118.2937,07:00 PM - 07:30 PM,1,Yes
10550906,34.0491,-118.2558,08:30 AM - 09:00 AM,1,Yes
10588052,34.0495,-118.2494,04:30 PM - 05:00 PM,1,Yes
10588720,34.0495,-118.2459,09:30 PM - 10:00 PM,1,Yes
10588721,34.0495,-118.2459,10:00 PM - 10:30 PM,1,Yes
10588722,34.0495,-118.2459,10:30 PM - 11:00 PM,1,Yes
10609025,34.0496,-118.3594,10:00 PM - 10:30 PM,1,Yes
10649604,34.0499,-118.3074,07:30 AM - 08:00 AM,1,Yes
10662237,34.0499,-118.2286,02:30 AM - 03:00 AM,1,Yes
10695071,34.0502,-118.2539,04:30 PM - 05:00 PM,1,Yes
10695076,34.0502,-118.2539,07:00 PM - 07:30 PM,1,Yes
10726110,34.0503,-118.2808,02:30 AM - 03:00 AM,1,Yes
10760580,34.0508,-118.2877,12:00 PM - 12:30 PM,1,Yes
10764569,34.0508,-118.2683,09:00 AM - 09:30 AM,1,Yes
10766006,34.0508,-118.2586,10:30 PM - 11:00 PM,1,Yes
10787963,34.0509,-118.3636,03:00 AM - 03:30 AM,1,Yes
10789172,34.0509,-118.3516,08:00 PM - 08:30 PM,1,Yes
10795618,34.0509,-118.2937,12:00 AM - 12:30 AM,1,Yes
10871122,34.0514,-118.2743,11:00 AM - 11:30 AM,1,Yes
10909967,34.0516,-118.2561,10:30 PM - 11:00 PM,1,Yes
10911286,34.0516,-118.2491,12:30 AM - 01:00 AM,1,Yes
10944707,34.0517,-118.2637,02:30 AM - 03:00 AM,1,Yes
10947534,34.0517,-118.2474,06:00 AM - 06:30 AM,1,Yes
11016399,34.0523,-118.2653,11:00 AM - 11:30 AM,1,Yes
11030128,34.0525,-118.4607,01:30 PM - 02:00 PM,1,Yes
11080688,34.0526,-118.3063,07:30 AM - 08:00 AM,1,Yes
11081736,34.0526,-118.301,02:30 PM - 03:00 PM,1,Yes
11083346,34.0526,-118.2916,08:30 PM - 09:00 PM,1,Yes
11116426,34.0529,-118.3074,04:30 PM - 05:00 PM,1,Yes
11159767,34.0531,-118.2672,08:00 PM - 08:30 PM,1,Yes
11192315,34.0535,-118.2842,08:30 AM - 09:00 AM,1,Yes
11196549,34.0535,-118.2608,10:30 AM - 11:00 AM,1,Yes
11197435,34.0535,-118.2552,07:00 AM - 07:30 AM,1,Yes
11212009,34.0536,-118.4416,09:00 AM - 09:30 AM,1,Yes
11235132,34.0536,-118.2455,08:30 AM - 09:00 AM,1,Yes
11265946,34.0539,-118.2756,11:00 PM - 11:30 PM,1,Yes
11266652,34.0539,-118.2712,12:00 AM - 12:30 AM,1,Yes
11304102,34.0541,-118.2621,07:00 PM - 07:30 PM,1,Yes
11343329,34.0542,-118.2415,10:00 AM - 10:30 AM,1,Yes
11372447,34.0543,-118.2809,10:30 PM - 11:00 PM,1,Yes
11396452,34.0544,-118.3816,04:30 PM - 05:00 PM,1,Yes
11437382,34.0545,-118.3314,01:00 PM - 01:30 PM,1,Yes
11441302,34.0545,-118.2976,10:30 PM - 11:00 PM,1,Yes
11479084,34.055,-118.2866,07:30 PM - 08:00 PM,1,Yes
11486087,34.055,-118.2477,07:30 PM - 08:00 PM,1,Yes
11503704,34.0553,-118.3874,03:30 PM - 04:00 PM,1,Yes
11552315,34.0554,-118.2789,10:00 PM - 10:30 PM,1,Yes
11580551,34.0556,-118.3367,04:30 PM - 05:00 PM,1,Yes
11619488,34.0559,-118.3053,03:30 AM - 04:00 AM,1,Yes
11656076,34.0561,-118.302,02:30 PM - 03:00 PM,1,Yes
11656604,34.0561,-118.2981,08:00 PM - 08:30 PM,1,Yes
11678583,34.0565,-118.4427,11:30 AM - 12:00 PM,1,Yes
11696414,34.0565,-118.2768,08:30 PM - 09:00 PM,1,Yes
11736362,34.0569,-118.25399999999999,07:30 PM - 08:00 PM,1,Yes
11772696,34.056999999999995,-118.2508,09:00 PM - 09:30 PM,1,Yes
11806565,34.0573,-118.2634,12:00 PM - 12:30 PM,1,Yes
11843638,34.0576,-118.2556,07:00 AM - 07:30 AM,1,Yes
11871496,34.0577,-118.302,12:30 AM - 01:00 AM,1,Yes
11872805,34.0577,-118.2941,08:30 PM - 09:00 PM,1,Yes
11882155,34.0577,-118.24,07:00 PM - 07:30 PM,1,Yes
11883868,34.0577,-118.2134,06:00 AM - 06:30 AM,1,Yes
11919967,34.0578,-118.2102,07:30 AM - 08:00 AM,1,Yes
11956823,34.0579,-118.1933,11:30 AM - 12:00 PM,1,Yes
11989725,34.058,-118.241,12:30 PM - 01:00 PM,1,Yes
11989739,34.058,-118.241,07:30 PM - 08:00 PM,1,Yes
12004252,34.0587,-118.4158,02:30 PM - 03:00 PM,1,Yes
12037518,34.0588,-118.4439,09:30 AM - 10:00 AM,1,Yes
12078742,34.0594,-118.3814,12:00 PM - 12:30 PM,1,Yes
12079075,34.0594,-118.3783,02:00 PM - 02:30 PM,1,Yes
12079084,34.0594,-118.3783,06:30 PM - 07:00 PM,1,Yes
12080856,34.0594,-118.3622,11:30 AM - 12:00 PM,1,Yes
12127811,34.0595,-118.2749,12:30 PM - 01:00 PM,1,Yes
12127813,34.0595,-118.2749,01:30 PM - 02:00 PM,1,Yes
12127818,34.0595,-118.2749,04:00 PM - 04:30 PM,1,Yes
12159357,34.0598,-118.2979,05:00 PM - 05:30 PM,1,Yes
12159364,34.0598,-118.2979,08:30 PM - 09:00 PM,1,Yes
12182159,34.0605,-118.4331,08:30 PM - 09:00 PM,1,Yes
12225807,34.0606,-118.3469,01:00 PM - 01:30 PM,1,Yes
12275695,34.0607,-118.2494,12:00 AM - 12:30 AM,1,Yes
12275696,34.0607,-118.2494,12:30 AM - 01:00 AM,1,Yes
12296514,34.0609,-118.3614,10:30 PM - 11:00 PM,1,Yes
12310050,34.0609,-118.2586,10:30 PM - 11:00 PM,1,Yes
12327190,34.0611,-118.4184,03:00 PM - 03:30 PM,1,Yes
12378269,34.0612,-118.2785,10:00 AM - 10:30 AM,1,Yes
12408841,34.0617,-118.3091,09:00 PM - 09:30 PM,1,Yes
12409223,34.0617,-118.3066,12:30 AM - 01:00 AM,1,Yes
12409228,34.0617,-118.3066,03:00 AM - 03:30 AM,1,Yes
12432765,34.0618,-118.4421,09:30 PM - 10:00 PM,1,Yes
12446656,34.0618,-118.2977,11:00 AM - 11:30 AM,1,Yes
12446956,34.0618,-118.2967,08:00 PM - 08:30 PM,1,Yes
12448137,34.0618,-118.2891,11:00 PM - 11:30 PM,1,Yes
12448831,34.0618,-118.2856,05:30 PM - 06:00 PM,1,Yes
12493004,34.0619,-118.2369,02:00 PM - 02:30 PM,1,Yes
12495299,34.0619,-118.1969,10:00 AM - 10:30 AM,1,Yes
12525033,34.0621,-118.2619,01:30 AM - 02:00 AM,1,Yes
12525045,34.0621,-118.2619,07:30 AM - 08:00 AM,1,Yes
12559306,34.0625,-118.2715,06:30 AM - 07:00 AM,1,Yes
12599476,34.0627,-118.2463,10:30 PM - 11:00 PM,1,Yes
12636265,34.0628,-118.2396,04:30 PM - 05:00 PM,1,Yes
12656648,34.0633,-118.3473,09:00 AM - 09:30 AM,1,Yes
12696905,34.0636,-118.3047,09:30 PM - 10:00 PM,1,Yes
12698681,34.0636,-118.2941,04:30 PM - 05:00 PM,1,Yes
12741110,34.0642,-118.257,10:30 AM - 11:00 AM,1,Yes
12762959,34.0643,-118.3634,07:30 AM - 08:00 AM,1,Yes
12815981,34.0644,-118.2387,10:30 AM - 11:00 AM,1,Yes
12836822,34.0647,-118.3424,08:30 PM - 09:00 PM,1,Yes
12837653,34.0647,-118.3329,01:00 PM - 01:30 PM,1,Yes
